value	namei	namej
-0.0205984666807133	1-alkyl,2-acylglycero-3-phosphocholines	Oligopeptides
-0.0206285746906924	Fatty alcohols	Long-chain fatty acids
-0.0206430020702417	Stigmastanes and derivatives	Cholesteryl esters
-0.0206554637171639	Hydroxy acids and derivatives	Gluco/mineralocorticoids, progestogins and derivatives
-0.0207008761799729	Very long-chain fatty acids	Imidazopyrimidines
-0.0207240121599975	Monoterpenoids	Fatty acyl glycosides of mono- and disaccharides
-0.0208101192453598	1-acyl-sn-glycero-3-phosphoethanolamines	Stigmastanes and derivatives
-0.0210306022146308	Azolidines	Organonitrogen compounds
-0.0210363240358942	Sulfated steroids	Beta-diketones
-0.021185803482556	Alkyl-phenylketones	Gluco/mineralocorticoids, progestogins and derivatives
-0.0212081819479655	Alkyl-phenylketones	Pyridines and derivatives
-0.0212752267513561	Benzene and substituted derivatives	Sesquiterpenoids
-0.0213003627751756	Quinolines and derivatives	Lineolic acids and derivatives
-0.0213325661884475	Pyridines and derivatives	Sesquiterpenoids
-0.0213871434962406	Hydroxy acids and derivatives	Benzoic acids and derivatives
-0.0213940644356582	Phenylpropanes	Brassinolides and derivatives
-0.021405129324246	Tetrahydroisoquinolines	Lineolic acids and derivatives
-0.0214831995182422	Sulfated steroids	Brassinolides and derivatives
-0.0215064739359846	Lactones	Sesquiterpenoids
-0.0215151938727296	1,2-diacylglycerols	Fatty alcohols
-0.0216090140833412	O-glycosyl compounds	Acyl carnitines
-0.0216157771947033	Phenol ethers	Phenylpropanes
-0.0216329767269592	Indoles and derivatives	Diterpenoids
-0.0216917266244605	Flavonoids	Phenolic glycosides
-0.0216932467321251	Peptidomimetics	Stigmastanes and derivatives
-0.0216986459426885	Long-chain fatty alcohols	Amino acids, peptides, and analogues
-0.0217249139632879	Azolidines	Cholesterols and derivatives
-0.0217817728808418	Coumarins and derivatives	Organonitrogen compounds
-0.0217877017338135	Diazines	Fatty acids and conjugates
-0.0219168976614266	Peptidomimetics	Phenolic glycosides
-0.0219311524661818	Benzopyrans	Sulfated steroids
-0.0219528006434377	Benzodioxoles	O-glycosyl compounds
-0.0219900614753295	Fatty amides	Phosphatidylcholines
-0.0220020854220088	Phenylpropanes	Ketones
-0.0220056710135005	Tetrahydroxy bile acids, alcohols and derivatives	Phenols
-0.0220657359030044	Azoles	Indoles and derivatives
-0.0221922021503605	Triacylglycerols	Amino acids, peptides, and analogues
-0.0222140112054043	Flavonoids	Monoterpenoids
-0.0222562710278737	Benzodioxoles	Fatty acyl glycosides of mono- and disaccharides
-0.0222999032994267	Alkyl-phenylketones	Indoles and derivatives
-0.0223493526078895	Monoterpenoids	Glutamine and derivatives
-0.0223906904668971	Benzenesulfonic acids and derivatives	Pyridines and derivatives
-0.02239336124957	Carboximidic acids and derivatives	1-acyl-sn-glycero-3-phosphoethanolamines
-0.0224506336726259	Thiazoles	Organonitrogen compounds
-0.0225298880845876	1-monoacylglycerols	1,2-diacylglycerols
-0.0225957183757382	Dicarboxylic acids and derivatives	Fatty amides
-0.0225999133585436	N-acyl-alpha amino acids	Long-chain fatty acids
-0.0226300415887272	Quinolines and derivatives	Stigmastanes and derivatives
-0.0226918829404089	Dicarboxylic acids and derivatives	Long-chain fatty alcohols
-0.0227026554391181	Benzoic acids and derivatives	1,3-diacylglycerols
-0.0227187251509452	Tetrahydroisoquinolines	O-glycosyl compounds
-0.0227681670065206	Acyclic diterpenoids	Long-chain fatty alcohols
-0.0228111661902774	Very long-chain fatty acids	Azoles
-0.0228196068124257	1-acyl-sn-glycero-3-phosphoethanolamines	Monoterpenoids
-0.0228233856283765	Benzenesulfonic acids and derivatives	Alpha amino acids
-0.0228444593051005	Stigmastanes and derivatives	Long-chain fatty acids
-0.0228452441157775	Phosphatidylethanolamines	Fatty alcohols
-0.02285745363724	Very long-chain fatty acids	Phosphatidylcholines
-0.0229021795885247	Cholesterols and derivatives	Fatty amides
-0.0229857059701833	1,3-diacylglycerols	Fatty acids and conjugates
-0.0230678939304305	1-alkyl,2-acylglycero-3-phosphocholines	Monoterpenoids
-0.0231336008802618	Phenylpropanes	Alpha amino acids
-0.0231757185052449	Acyclic diterpenoids	Keto acids and derivatives
-0.0233487569956632	Tetrahydroxy bile acids, alcohols and derivatives	Alpha amino acids
-0.0233572266773842	Benzopyrans	Triterpenoids
-0.0234641801056275	Medium-chain fatty acids	Lineolic acids and derivatives
-0.0234974214611381	1,2-diacylglycerols	Cinnamic acids and derivatives
-0.0235458623753665	Fatty amides	N-acyl-alpha amino acids
-0.0235600374939413	Annonaceous acetogenins	Amino acids, peptides, and analogues
-0.0235762965332352	Purine nucleosides	1-monoacylglycerols
-0.0236285151458846	Fatty amides	Lineolic acids and derivatives
-0.0236939806842048	Peptidomimetics	Long-chain fatty acids
-0.0236989201029217	Sulfated steroids	Acyl carnitines
-0.023776616833989	Benzodioxoles	Pyridines and derivatives
-0.0238437578004102	Beta-diketones	Alpha amino acids
-0.0238445954144436	Tricarboxylic acids and derivatives	Quinolines and derivatives
-0.0238616487972144	Isoflavonoids	Indoles and derivatives
-0.0239688081840854	Fatty acyl glycosides of mono- and disaccharides	Isoflavonoids
-0.0240392997079361	Fatty amides	1,2-diacylglycerols
-0.0240798712042515	Tricarboxylic acids and derivatives	Triterpenoids
-0.0241088591980457	Medium-chain fatty acids	Acyclic diterpenoids
-0.0241262207490422	Fatty acyl glycosides of mono- and disaccharides	Pyridines and derivatives
-0.0241286484722575	1-acyl-sn-glycero-3-phosphocholines	Fatty amides
-0.0241716766295766	Phosphatidylethanolamines	Diazines
-0.0243304722639509	Fatty amides	Amino acids, peptides, and analogues
-0.024352260224284	Azolidines	Fatty alcohols
-0.0243584301419204	Monoterpenoids	Amino acids, peptides, and analogues
-0.0243890156700043	Tetrahydroxy bile acids, alcohols and derivatives	Cholesteryl esters
-0.024460788995236	Tetrahydroisoquinolines	Fatty alcohols
-0.0244704986654386	Fatty amides	Benzoic acids and derivatives
-0.0244754157540753	Annonaceous acetogenins	Hydroxybenzoic acid derivatives
-0.0245093580655987	Lactones	Amino acids, peptides, and analogues
-0.0245413718202576	Phenol ethers	Ketones
-0.0246193568745258	Ergosterols and derivatives	Tricarboxylic acids and derivatives
-0.024741396671418	Bile acids, alcohols and derivatives	Fatty amides
-0.0247982927623786	Phenylpropanes	Peptidomimetics
-0.0248398621431969	Medium-chain fatty acids	Fatty amides
-0.0248492049624574	Imidazopyrimidines	Fatty alcohols
-0.0248670270310024	Stigmastanes and derivatives	Phosphatidylcholines
-0.0248841304343093	Phenylpropanes	Cinnamic acids and derivatives
-0.0249032489428395	1-acyl-sn-glycero-3-phosphoethanolamines	1,3-diacylglycerols
-0.0249156858161292	Bile acids, alcohols and derivatives	Phenols
-0.0249282721616525	Sphingolipids	O-glycosyl compounds
-0.0249707792894888	Brassinolides and derivatives	N-acyl-alpha amino acids
-0.024979927976286	Benzoic acid esters	N-acyl-alpha amino acids
-0.025042940842699	Benzoic acid esters	1,2-diacylglycerols
-0.0250630248301818	Phosphatidylcholines	Fatty acid esters
-0.0250990676061871	Benzopyrans	Lineolic acids and derivatives
-0.0251941502951135	Hydroxybenzoic acid derivatives	Lactones
-0.0252706404466659	Hydroxy acids and derivatives	Tricarboxylic acids and derivatives
-0.0253051322912822	L-alpha-amino acids	Oligopeptides
-0.0253243934481214	1-alkyl,2-acylglycero-3-phosphocholines	Fatty amides
-0.0253260577560907	Tetrahydroxy bile acids, alcohols and derivatives	Amino acids, peptides, and analogues
-0.0253963919050623	Coumarins and derivatives	Long-chain fatty alcohols
-0.025432613410656	Alpha amino acids	Organonitrogen compounds
-0.0254341538476423	Phenolic glycosides	Lineolic acids and derivatives
-0.0255629846912613	Fatty acyl glycosides of mono- and disaccharides	N-acyl-alpha amino acids
-0.0255839641493261	Benzoic acid esters	Phosphatidylcholines
-0.0255925178627989	Hydroxycinnamic acids and derivatives	Ketones
-0.0256453982291394	Tricarboxylic acids and derivatives	Diazines
-0.0256494322026125	Dicarboxylic acids and derivatives	1-alkyl,2-acylglycero-3-phosphocholines
-0.0256639319489969	Oligopeptides	Glutamine and derivatives
-0.0258109874591984	1-acyl-sn-glycero-3-phosphocholines	Long-chain fatty alcohols
-0.0258137667058959	L-alpha-amino acids	Organonitrogen compounds
-0.0258214659612357	Gluco/mineralocorticoids, progestogins and derivatives	Benzoic acids and derivatives
-0.0258368521189251	1,3-diacylglycerols	Cinnamic acids and derivatives
-0.0258677221026603	1-alkyl,2-acylglycero-3-phosphocholines	1,2-diacylglycerols
-0.0258796449386192	Azoles	Phenolic glycosides
-0.0259401510619715	Sulfated steroids	Pyridines and derivatives
-0.0259539871316643	Annonaceous acetogenins	Phenols
-0.0259565608504325	Coumarins and derivatives	Phosphatidylcholines
-0.0259827953126495	Benzopyrans	Sphingolipids
-0.0260232921376597	Hydroxybenzoic acid derivatives	N-acyl-alpha amino acids
-0.0260403171751345	1-alkyl,2-acylglycero-3-phosphocholines	Fatty acids and conjugates
-0.0263300234054561	Annonaceous acetogenins	Hydroxycinnamic acids and derivatives
-0.0263487293418601	Hydroxybenzoic acid derivatives	Long-chain fatty alcohols
-0.0264702817900657	Keto acids and derivatives	Brassinolides and derivatives
-0.0265504559755065	Azoles	Fatty acid esters
-0.0266235841474857	1,3-diacylglycerols	N-acyl-alpha amino acids
-0.0266379465207539	Dicarboxylic acids and derivatives	Benzenesulfonic acids and derivatives
-0.0266485245028687	Azolidines	Medium-chain fatty acids
-0.0266623560173829	Coumarins and derivatives	Ketones
-0.0267066056029151	L-alpha-amino acids	Fatty amides
-0.0267710177076183	Benzodioxoles	Lactones
-0.0269921372666124	Peptidomimetics	Lactones
-0.0270010204583003	Fatty acyl glycosides of mono- and disaccharides	Imidazopyrimidines
-0.0270029590604221	Benzene and substituted derivatives	Diazines
-0.0270458689330745	Sphingolipids	Pyridines and derivatives
-0.0270861976303445	Benzodioxoles	Tetrahydroxy bile acids, alcohols and derivatives
-0.0272534819917863	Tetrahydroisoquinolines	Benzoic acids and derivatives
-0.0272746012546532	Oligopeptides	Keto acids and derivatives
-0.0272772500077339	Cinnamic acids and derivatives	Triacylglycerols
-0.0274114417966462	Alkyl-phenylketones	Diterpenoids
-0.0274645294490319	Glutamine and derivatives	Fatty acyl glycosides of mono- and disaccharides
-0.0275304337764226	Purine nucleosides	Fatty amides
-0.0276026972960757	Peptidomimetics	Triterpenoids
-0.0276983646685971	Azoles	Phosphatidylcholines
-0.0276988632005693	Hydroxy acids and derivatives	Medium-chain fatty acids
-0.0277694318067764	Peptidomimetics	Diterpenoids
-0.0278278996645141	Benzenesulfonic acids and derivatives	Triacylglycerols
-0.0279589509021381	Lineolic acids and derivatives	Amino acids, peptides, and analogues
-0.028037623110061	Sphingolipids	Diazines
-0.0280419226892018	Gluco/mineralocorticoids, progestogins and derivatives	Oligopeptides
-0.0280695854327071	Phosphatidylcholines	Sesquiterpenoids
-0.0281641596327903	Coumarins and derivatives	Acyclic diterpenoids
-0.028191894735577	Phenol ethers	Peptides
-0.0281923991810638	Phenol ethers	Azoles
-0.0282196721468588	Ketones	Phosphatidylcholines
-0.0284347162844293	Phosphatidylcholines	1,3-diacylglycerols
-0.0284418715049608	Dipeptides	Acyl carnitines
-0.0284526947529595	Beta-diketones	Triacylglycerols
-0.0285542222646402	Beta-diketones	Thiazoles
-0.0286030593486449	1-acyl-sn-glycero-3-phosphoethanolamines	Diazines
-0.0286110119413322	1,2-diacylglycerols	Beta-diketones
-0.0286252877535108	1-alkyl,2-acylglycero-3-phosphocholines	Cinnamic acids and derivatives
-0.0286830483252182	Benzodioxoles	Amino acids, peptides, and analogues
-0.028727107409546	Beta-diketones	Phosphatidylcholines
-0.0287318765755256	Organic sulfuric acids and derivatives	Brassinolides and derivatives
-0.0287901977196393	Benzoic acids and derivatives	Long-chain fatty acids
-0.0288797751817309	1-alkyl,2-acylglycero-3-phosphocholines	Benzodioxoles
-0.0289015406310361	1,2-diacylglycerols	Diterpenoids
-0.0289220546682375	Acyclic diterpenoids	Fatty alcohols
-0.0289527253409022	Benzene and substituted derivatives	Tetrahydroxy bile acids, alcohols and derivatives
-0.0289690750353452	Fatty acyl glycosides of mono- and disaccharides	Amino acids, peptides, and analogues
-0.0290204337798351	Ketones	Phosphatidylethanolamines
-0.0291017086899092	Lactones	Phosphatidylcholines
-0.029195153268405	Alkyl-phenylketones	Cinnamic acids and derivatives
-0.0292318103790549	Quinolines and derivatives	Medium-chain fatty acids
-0.0292787996461281	Oligopeptides	Fatty acyl glycosides of mono- and disaccharides
-0.0292849759376354	Sphingolipids	Fatty amides
-0.0292976429724481	Ergosterols and derivatives	Monoterpenoids
-0.0293174589921722	Tricarboxylic acids and derivatives	Medium-chain fatty acids
-0.0293443434440347	Benzoic acid esters	Benzoic acids and derivatives
-0.0295246315792353	Very long-chain fatty acids	Triterpenoids
-0.0295364398251503	Hydroxy acids and derivatives	Sesquiterpenoids
-0.0296309204735293	Phenylpropanes	Phosphatidylcholines
-0.0296325107632684	Sphingolipids	Diterpenoids
-0.0296433186066691	Medium-chain fatty acids	1,3-diacylglycerols
-0.0296521888694089	1-alkyl,2-acylglycero-3-phosphocholines	Long-chain fatty alcohols
-0.029687661270876	Tetrahydroxy bile acids, alcohols and derivatives	Fatty alcohols
-0.029695059778945	Tricarboxylic acids and derivatives	Monoterpenoids
-0.0298832698924856	Flavonoids	Hydroxycinnamic acids and derivatives
-0.0299116396274229	Bile acids, alcohols and derivatives	Pyridines and derivatives
-0.0299539237631159	Ketones	Diterpenoids
-0.0300053882172852	Benzodioxoles	Hydroxybenzoic acid derivatives
-0.0300366557188597	Sulfated steroids	Fatty amides
-0.0302621224705491	Phenol ethers	Imidazopyrimidines
-0.0302665103358148	Diazines	Long-chain fatty alcohols
-0.0303324279248718	Peptidomimetics	Organonitrogen compounds
-0.0303537631884064	Medium-chain fatty acids	Thiazoles
-0.03035453334343	Oligopeptides	Indoles and derivatives
-0.030518239423835	1-alkyl,2-acylglycero-3-phosphocholines	Organonitrogen compounds
-0.0305239032317234	Organic sulfuric acids and derivatives	Triterpenoids
-0.0305350060467507	Cholesterols and derivatives	Benzodioxoles
-0.0305409714745189	Dipeptides	Tetrahydroxy bile acids, alcohols and derivatives
-0.0306249679515544	Annonaceous acetogenins	Organonitrogen compounds
-0.0306478998866337	Coumarins and derivatives	Pyridines and derivatives
-0.0306756936877357	Azolidines	Pyridines and derivatives
-0.0306898672891029	1-alkyl,2-acylglycero-3-phosphocholines	Hydroxybenzoic acid derivatives
-0.0307538624305972	Bile acids, alcohols and derivatives	Stigmastanes and derivatives
-0.0307987567461312	Dicarboxylic acids and derivatives	Fatty acyl glycosides of mono- and disaccharides
-0.0309368325893917	Flavonoids	Benzenesulfonic acids and derivatives
-0.0309396820955409	1-acyl-sn-glycero-3-phosphoethanolamines	Cholesterols and derivatives
-0.0309683958943204	Hydroxy acids and derivatives	Cholesterols and derivatives
-0.0310004767298996	Tricarboxylic acids and derivatives	Azoles
-0.0310042209767501	Glutamine and derivatives	Tetrahydroxy bile acids, alcohols and derivatives
-0.0310044247621044	Quinolines and derivatives	Gluco/mineralocorticoids, progestogins and derivatives
-0.0310547118434994	Quinolines and derivatives	Phenylpropanes
-0.0311830440228673	Tetrahydroisoquinolines	Diazines
-0.0312339127167036	Sphingolipids	Acyl carnitines
-0.0314229685898375	1-acyl-sn-glycero-3-phosphoethanolamines	Fatty alcohols
-0.0315298383529209	Benzene and substituted derivatives	Imidazopyrimidines
-0.0315348681725034	Flavonoids	Fatty acids and conjugates
-0.0315406469741269	Fatty acid esters	Triterpenoids
-0.0315644378651128	1-acyl-sn-glycero-3-phosphocholines	Gluco/mineralocorticoids, progestogins and derivatives
-0.0315907640310162	Flavonoids	O-glycosyl compounds
-0.0316527527781487	Tetrahydroisoquinolines	Peptides
-0.031674253600653	Annonaceous acetogenins	Monoterpenoids
-0.0316882512754003	Fatty acyl glycosides of mono- and disaccharides	Phosphatidylcholines
-0.0316978613187312	Dipeptides	Fatty acyl glycosides of mono- and disaccharides
-0.0319490559356347	Purine nucleosides	Fatty alcohols
-0.0320253219731337	Hydroxycinnamic acids and derivatives	Phenols
-0.0320434822284098	Peptides	Phenols
-0.0320629921191651	Quinolines and derivatives	Fatty acyl glycosides of mono- and disaccharides
-0.0321166416241416	Organic sulfuric acids and derivatives	Flavonoids
-0.0321408764951434	Quinolines and derivatives	Peptides
-0.0321926112448474	Tricarboxylic acids and derivatives	Sulfated steroids
-0.0322454092207032	Ergosterols and derivatives	Fatty acid esters
-0.032247747616853	Very long-chain fatty acids	Isoflavonoids
-0.0323360113681585	Sulfated steroids	Hydroxybenzoic acid derivatives
